hodnota,rok,orp,okres,kraj,typHodnoty,pohlavi,vekovaSkupina
3515.2636447734,2016,2123,,,1,0,15
3644.6469248292,2016,2124,,,1,0,15
6831.7677198975,2016,2125,,,1,0,15
0,2016,2126,,,1,0,15
5564.9241146712,2016,3101,,,1,0,15
30484.33048433,2016,3102,,,1,0,15
40305.34351145,2016,3103,,,1,0,15
104.93179433368,2016,3104,,,1,0,15
10776.255707763,2016,3105,,,1,0,15
0,2016,3106,,,1,0,15
8798.0173482032,2016,3107,,,1,0,15
39899.833055092,2016,3108,,,1,0,15
18581.907090465,2016,3109,,,1,0,15
1408.4507042254,2016,3110,,,1,0,15
6158.8330632091,2016,3111,,,1,0,15
18952.407772458,2016,3112,,,1,0,15
0,2016,3113,,,1,0,15
1338.0909901873,2016,3114,,,1,0,15
6344.4108761329,2016,3115,,,1,0,15
5501.2224938875,2016,3116,,,1,0,15
0,2016,3117,,,1,0,15
1113.172541744,2016,3201,,,1,0,15
12241.566920566,2016,3202,,,1,0,15
10727.969348659,2016,3203,,,1,0,15
0,2016,3204,,,1,0,15
21844.225604297,2016,3205,,,1,0,15
3376.3654419067,2016,3206,,,1,0,15
0,2016,3207,,,1,0,15
5610.0431541781,2016,3208,,,1,0,15
8764.883087075,2016,3209,,,1,0,15
394.47731755424,2016,3210,,,1,0,15
9214.3549951503,2016,3211,,,1,0,15
9277.34375,2016,3212,,,1,0,15
4087.1934604905,2016,3213,,,1,0,15
34046.511627907,2016,3214,,,1,0,15
2662.7218934911,2016,3215,,,1,0,15
0,2016,4101,,,1,0,15
11333.04385584,2016,4102,,,1,0,15
14060.83244397,2016,4103,,,1,0,15
1470.5882352941,2016,4104,,,1,0,15
98508.771929825,2016,4105,,,1,0,15
3319.5020746888,2016,4106,,,1,0,15
6088.1542699725,2016,4107,,,1,0,15
450.45045045045,2016,4201,,,1,0,15
11898.096304591,2016,4202,,,1,0,15
20398.531725223,2016,4203,,,1,0,15
22200.296003947,2016,4204,,,1,0,15
3925.9259259259,2016,4205,,,1,0,15
32421.177870315,2016,4206,,,1,0,15
1705.9708981435,2016,4207,,,1,0,15
3886.6396761134,2016,4208,,,1,0,15
1522.41330702,2016,4209,,,1,0,15
5612.2448979592,2016,4210,,,1,0,15
9316.7701863354,2016,4211,,,1,0,15
4081.6326530612,2016,4212,,,1,0,15
5186.282811177,2016,4213,,,1,0,15
11792.36751673,2016,4214,,,1,0,15
4291.4171656687,2016,4215,,,1,0,15
2252.2522522523,2016,4216,,,1,0,15
15440.386680988,2016,5101,,,1,0,15
3144.1717791411,2016,5102,,,1,0,15
10823.04526749,2016,5103,,,1,0,15
5733.0827067669,2016,5104,,,1,0,15
10655.090765588,2016,5105,,,1,0,15
7098.2839313573,2016,5106,,,1,0,15
6637.5545851528,2016,5107,,,1,0,15
8048.2897384306,2016,5108,,,1,0,15
964.85182632667,2016,5109,,,1,0,15
18216.318785579,2016,5110,,,1,0,15
3198.0319803198,2016,5201,,,1,0,15
12121.212121212,2016,5202,,,1,0,15
25389.025389025,2016,5203,,,1,0,15
21222.606689735,2016,5204,,,1,0,15
9334.4155844156,2016,5205,,,1,0,15
4870.7753479125,2016,5206,,,1,0,15
19498.069498069,2016,5207,,,1,0,15
954.86111111111,2016,5208,,,1,0,15
2967.5638371291,2016,5209,,,1,0,15
6540.4475043029,2016,5210,,,1,0,15
6398.8095238095,2016,5211,,,1,0,15
25490.196078431,2016,5212,,,1,0,15
12106.238418777,2016,5213,,,1,0,15
9848.7394957983,2016,5214,,,1,0,15
9026.1282660333,2016,5215,,,1,0,15
235.57126030624,2016,5301,,,1,0,15
6666.6666666667,2016,5302,,,1,0,15
16090.584028605,2016,5303,,,1,0,15
1229.8232129131,2016,5304,,,1,0,15
0,2016,5305,,,1,0,15
0,2016,5306,,,1,0,15
7137.6011773363,2016,5307,,,1,0,15
6326.2195121951,2016,5308,,,1,0,15
8622.9819563153,2016,5309,,,1,0,15
18484.848484848,2016,5310,,,1,0,15
5223.8805970149,2016,5311,,,1,0,15
2210.3148024113,2016,5312,,,1,0,15
0,2016,5313,,,1,0,15
8296.668761785,2016,5314,,,1,0,15
2724.0143369176,2016,5315,,,1,0,15
1443.2989690722,2016,6101,,,1,0,15
12400.502723083,2016,6102,,,1,0,15
13409.961685824,2016,6103,,,1,0,15
5792.9724596391,2016,6104,,,1,0,15
31466.302367942,2016,6105,,,1,0,15
0,2016,6106,,,1,0,15
8199.6434937611,2016,6107,,,1,0,15
14705.882352941,2016,6108,,,1,0,15
1750.5470459519,2016,6109,,,1,0,15
1683.0294530154,2016,6110,,,1,0,15
5542.9864253394,2016,6111,,,1,0,15
6626.5060240964,2016,6112,,,1,0,15
4724.1867043847,2016,6113,,,1,0,15
11722.222222222,2016,6114,,,1,0,15
8863.1984585742,2016,6115,,,1,0,15
10987.047789192,2016,6201,,,1,0,15
3720,2016,6202,,,1,0,15
7660.0132577153,2016,6203,,,1,0,15
17384.494909945,2016,6204,,,1,0,15
0,2016,6205,,,1,0,15
15237.724084178,2016,6206,,,1,0,15
8959.711365003,2016,6207,,,1,0,15
823.42177493138,2016,6208,,,1,0,15
497.01789264414,2016,6209,,,1,0,15
0,2016,6210,,,1,0,15
9929.9065420561,2016,6211,,,1,0,15
5607.476635514,2016,6212,,,1,0,15
667.7796327212,2016,6213,,,1,0,15
4007.2859744991,2016,6214,,,1,0,15
9600.8629989213,2016,6215,,,1,0,15
0,2016,6216,,,1,0,15
0,2016,6217,,,1,0,15
5238.9176741508,2016,6218,,,1,0,15
4563.4050021939,2016,6219,,,1,0,15
9787.7358490566,2016,6220,,,1,0,15
2194.7873799726,2016,6221,,,1,0,15
8041.7434008594,2016,7101,,,1,0,15
2397.4427277571,2016,7102,,,1,0,15
1574.8031496063,2016,7103,,,1,0,15
0,2016,7104,,,1,0,15
4487.1794871795,2016,7105,,,1,0,15
0,2016,7106,,,1,0,15
5954.1530217327,2016,7107,,,1,0,15
6612.7167630058,2016,7108,,,1,0,15
15802.888700085,2016,7109,,,1,0,15
4928.9099526066,2016,7110,,,1,0,15
5882.3529411765,2016,7111,,,1,0,15
4990.2152641879,2016,7112,,,1,0,15
535.83389149364,2016,7113,,,1,0,15
14595.375722543,2016,7201,,,1,0,15
401.2036108325,2016,7202,,,1,0,15
4686.9768998996,2016,7203,,,1,0,15
1688.7816646562,2016,7204,,,1,0,15
5952.380952381,2016,7205,,,1,0,15
17754.569190601,2016,7206,,,1,0,15
3501.0373443983,2016,7207,,,1,0,15
4696.3562753036,2016,7208,,,1,0,15
23335.943617854,2016,7209,,,1,0,15
4016.2684290798,2016,7210,,,1,0,15
750,2016,7211,,,1,0,15
3755.127800568,2016,7212,,,1,0,15
7274.5391131041,2016,7213,,,1,0,15
9482.0717131474,2016,8101,,,1,0,15
1529.6367112811,2016,8102,,,1,0,15
3911.8457300275,2016,8103,,,1,0,15
4281.098546042,2016,8104,,,1,0,15
0,2016,8105,,,1,0,15
2443.3497536946,2016,8106,,,1,0,15
14154.411764706,2016,8107,,,1,0,15
12388.478205455,2016,8108,,,1,0,15
9253.7641499066,2017,1000,,,1,0,15
579.37427578216,2017,2101,,,1,0,15
0,2017,2102,,,1,0,15
2719.1646726126,2017,2103,,,1,0,15
9383.3780160858,2017,2104,,,1,0,15
0,2017,2105,,,1,0,15
3467.5615212528,2017,2106,,,1,0,15
5040.3225806452,2017,2107,,,1,0,15
17642.585551331,2017,2108,,,1,0,15
4459.3301435407,2017,2109,,,1,0,15
3570.3747418117,2017,2110,,,1,0,15
0,2017,2111,,,1,0,15
0,2017,2112,,,1,0,15
16200.657894737,2017,2113,,,1,0,15
3820.3407330924,2017,2114,,,1,0,15
1052.6315789474,2017,2115,,,1,0,15
0,2017,2116,,,1,0,15
139.56734124215,2017,2117,,,1,0,15
4901.9607843137,2017,2118,,,1,0,15
1066.2604722011,2017,2119,,,1,0,15
7467.6402256887,2017,2120,,,1,0,15
7794.3615257048,2017,2121,,,1,0,15
7976.2689518787,2017,2122,,,1,0,15
3474.1784037559,2017,2123,,,1,0,15
5344.3526170799,2017,2124,,,1,0,15
12468.193384224,2017,2125,,,1,0,15
0,2017,2126,,,1,0,15
667.7796327212,2017,3101,,,1,0,15
25793.062555588,2017,3102,,,1,0,15
38655.886811521,2017,3103,,,1,0,15
0,2017,3104,,,1,0,15
11085.870059064,2017,3105,,,1,0,15
0,2017,3106,,,1,0,15
9859.1549295775,2017,3107,,,1,0,15
39941.690962099,2017,3108,,,1,0,15
25622.343655131,2017,3109,,,1,0,15
2757.9162410623,2017,3110,,,1,0,15
6415.0943396226,2017,3111,,,1,0,15
7063.0932439978,2017,3112,,,1,0,15
0,2017,3113,,,1,0,15
267.37967914439,2017,3114,,,1,0,15
8734.9397590361,2017,3115,,,1,0,15
7637.23150358,2017,3116,,,1,0,15
6294.964028777,2017,3117,,,1,0,15
0,2017,3201,,,1,0,15
10712.343665035,2017,3202,,,1,0,15
7532.9566854991,2017,3203,,,1,0,15
0,2017,3204,,,1,0,15
28318.584070796,2017,3205,,,1,0,15
0,2017,3206,,,1,0,15
0,2017,3207,,,1,0,15
8766.485647789,2017,3208,,,1,0,15
3777.2803581421,2017,3209,,,1,0,15
784.3137254902,2017,3210,,,1,0,15
5566.2188099808,2017,3211,,,1,0,15
11002.921129503,2017,3212,,,1,0,15
3292.1810699588,2017,3213,,,1,0,15
27029.520295203,2017,3214,,,1,0,15
3323.4421364985,2017,3215,,,1,0,15
0,2017,4101,,,1,0,15
8758.5034013605,2017,4102,,,1,0,15
19931.180518793,2017,4103,,,1,0,15
1186.4406779661,2017,4104,,,1,0,15
11436.413540714,2017,4105,,,1,0,15
3398.0582524272,2017,4106,,,1,0,15
4094.0525587828,2017,4107,,,1,0,15
0,2017,4201,,,1,0,15
7074.569789675,2017,4202,,,1,0,15
18838.709677419,2017,4203,,,1,0,15
22216.796875,2017,4204,,,1,0,15
2361.6236162362,2017,4205,,,1,0,15
37836.290784201,2017,4206,,,1,0,15
1252.50501002,2017,4207,,,1,0,15
3858.5209003215,2017,4208,,,1,0,15
2755.6818181818,2017,4209,,,1,0,15
910.27308192458,2017,4210,,,1,0,15
11311.589174185,2017,4211,,,1,0,15
0,2017,4212,,,1,0,15
5500.3173259996,2017,4213,,,1,0,15
11655.676350027,2017,4214,,,1,0,15
0,2017,4215,,,1,0,15
2579.6661608498,2017,4216,,,1,0,15
6005.4347826087,2017,5101,,,1,0,15
2509.8039215686,2017,5102,,,1,0,15
6242.3996757195,2017,5103,,,1,0,15
3177.5700934579,2017,5104,,,1,0,15
9499.3781094527,2017,5105,,,1,0,15
0,2017,5106,,,1,0,15
862.06896551724,2017,5107,,,1,0,15
0,2017,5108,,,1,0,15
476.19047619048,2017,5109,,,1,0,15
0,2017,5110,,,1,0,15
3846.1538461538,2017,5201,,,1,0,15
0,2017,5202,,,1,0,15
50732.899022801,2017,5203,,,1,0,15
11408.614668219,2017,5204,,,1,0,15
5026.7553105238,2017,5205,,,1,0,15
0,2017,5206,,,1,0,15
5949.5478343646,2017,5207,,,1,0,15
1484.7161572052,2017,5208,,,1,0,15
3277.5453277545,2017,5209,,,1,0,15
16783.216783217,2017,5210,,,1,0,15
3072.1966205837,2017,5211,,,1,0,15
20356.234096692,2017,5212,,,1,0,15
11879.321181647,2017,5213,,,1,0,15
4758.6905163685,2017,5214,,,1,0,15
5807.4781225139,2017,5215,,,1,0,15
23474.178403756,2017,5301,,,1,0,15
5635.1480420248,2017,5302,,,1,0,15
0,2017,5303,,,1,0,15
310.4786545925,2017,5304,,,1,0,15
0,2017,5305,,,1,0,15
0,2017,5306,,,1,0,15
14584.891548242,2017,5307,,,1,0,15
5371.2480252765,2017,5308,,,1,0,15
17001.338688086,2017,5309,,,1,0,15
0,2017,5310,,,1,0,15
0,2017,5311,,,1,0,15
2953.0201342282,2017,5312,,,1,0,15
0,2017,5313,,,1,0,15
446.99872286079,2017,5314,,,1,0,15
2380.9523809524,2017,5315,,,1,0,15
1562.5,2017,6101,,,1,0,15
12178.676780447,2017,6102,,,1,0,15
889.45362134689,2017,6103,,,1,0,15
0,2017,6104,,,1,0,15
18171.506352087,2017,6105,,,1,0,15
1486.013986014,2017,6106,,,1,0,15
1261.2612612613,2017,6107,,,1,0,15
15519.12568306,2017,6108,,,1,0,15
0,2017,6109,,,1,0,15
376.29350893697,2017,6110,,,1,0,15
2761.7951668585,2017,6111,,,1,0,15
3360,2017,6112,,,1,0,15
5018.6406653284,2017,6113,,,1,0,15
12248.418631397,2017,6114,,,1,0,15
0,2017,6115,,,1,0,15
27623.31838565,2017,6201,,,1,0,15
4539.8773006135,2017,6202,,,1,0,15
2344.0891332658,2017,6203,,,1,0,15
14807.541241163,2017,6204,,,1,0,15
0,2017,6205,,,1,0,15
15949.960906959,2017,6206,,,1,0,15
9603.4696406444,2017,6207,,,1,0,15
741.42724745134,2017,6208,,,1,0,15
567.10775047259,2017,6209,,,1,0,15
0,2017,6210,,,1,0,15
9677.4193548387,2017,6211,,,1,0,15
7766.9902912621,2017,6212,,,1,0,15
0,2017,6213,,,1,0,15
4094.6314831665,2017,6214,,,1,0,15
7112.9707112971,2017,6215,,,1,0,15
0,2017,6216,,,1,0,15
0,2017,6217,,,1,0,15
2500,2017,6218,,,1,0,15
2787.610619469,2017,6219,,,1,0,15
